TeamID,SEASON,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,GROUP_SET,PLAYER_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,team_id
1610612752,2023,Josh Hart,josh-hart,3.0,G,6-4,215,"MAR 06, 1995",29.0,6,Villanova,1628404,Traded from POR on 02/09/23,Players,Josh Hart,81,49,32,0.605,2706.7716666666665,295,679,0.434,80,258,0.31,91,115,0.791,128,547,675,331,118,75,23,55,171,121,761,346,2243.5,21,6,1,2,26,18,2,4,4,14,4,4,13,5,5,11,4,1,1,2,3,3,5,24,25,5,4,4,3,1,1,1610612752
1610612752,2023,Charlie Brown Jr.,charlie-brown-jr,4.0,G,6-6,199,"FEB 02, 1997",27.0,3,St. Joseph's (PA),1629718,Signed on 09/07/23,Players,Charlie Brown Jr.,8,2,6,0.25,37.28333333333333,2,10,0.2,2,7,0.286,0,0,0.0,1,1,2,0,2,0,2,1,5,1,6,-6,12.4,0,0,21,22,9,24,22,22,20,22,14,16,16,21,22,21,18,23,23,24,19,22,15,6,8,20,22,17,23,7,3,1610612752
1610612752,2023,Precious Achiuwa,precious-achiuwa,5.0,F,6-8,243,"SEP 19, 1999",24.0,3,Memphis,1630173,Traded from TOR on 12/30/23,Players,Precious Achiuwa,49,32,17,0.653,1186.868333333333,157,299,0.525,13,50,0.26,45,70,0.643,141,210,351,53,54,30,56,26,103,53,372,6,1076.7,7,0,6,6,20,9,7,8,9,5,12,12,17,8,8,19,3,6,4,9,6,8,2,20,20,10,9,11,6,5,3,1610612752
1610612752,2023,OG Anunoby,og-anunoby,8.0,F-G,6-7,240,"JUL 17, 1997",26.0,6,Indiana,1628384,Traded from TOR on 12/30/23,Players,OG Anunoby,27,11,16,0.407,900.225,157,321,0.489,61,163,0.374,33,46,0.717,24,82,106,72,43,28,13,20,62,42,408,37,723.2,0,0,15,11,10,4,9,9,9,7,6,6,4,13,12,20,14,14,14,11,11,9,8,20,19,11,9,1,10,12,2,1610612761
1610612752,2023,DaQuan Jeffries,daquan-jeffries,8.0,G-F,6-5,222,"AUG 30, 1997",26.0,4,Tulsa,1629610,Signed on 09/14/22,Players,DaQuan Jeffries,17,11,6,0.647,45.975,6,17,0.353,2,10,0.2,0,2,0.0,0,5,5,5,3,0,1,1,2,1,14,-10,27.5,0,0,17,17,9,10,18,18,19,19,14,15,19,21,17,21,19,20,21,18,17,22,16,6,4,20,18,18,20,7,3,1610612752
1610612752,2023,Jalen Brunson,jalen-brunson,11.0,G,6-2,190,"AUG 31, 1996",27.0,5,Villanova,1628973,Signed on 07/12/22,Players,Jalen Brunson,77,49,28,0.636,2726.3033333333333,790,1648,0.479,211,526,0.401,421,497,0.847,43,235,278,519,186,70,13,64,144,480,2212,512,3387.1,9,0,3,2,23,12,1,1,1,8,2,2,5,1,1,7,8,4,6,1,1,4,8,25,23,1,1,1,1,4,3,1610612752
1610612752,2023,Shake Milton,shake-milton,13.0,G-F,6-5,205,"SEP 26, 1996",27.0,5,Southern Methodist,1629003,Signed on 03/05/24,Players,Shake Milton,38,27,11,0.711,490.70666666666665,64,160,0.4,14,53,0.264,36,44,0.818,7,44,51,50,28,16,5,14,44,35,178,-28,349.2,0,0,10,11,10,7,10,10,9,17,10,10,14,9,9,6,12,11,11,11,9,11,11,11,11,9,10,19,11,6,1,1610612750
1610612752,2023,Alec Burks,alec-burks,18.0,G,6-5,214,"JUL 20, 1991",32.0,12,Colorado,202692,Traded from DET on 02/08/24,Players,Alec Burks,43,7,36,0.163,900.5766666666667,160,406,0.394,99,247,0.401,121,134,0.903,16,94,110,68,32,21,11,11,64,104,540,-186,838.0,0,0,8,8,24,15,10,9,7,22,3,3,7,4,4,5,10,9,10,9,10,10,11,18,23,5,7,22,9,11,1,1610612765
1610612752,2023,Mamadi Diakite,mamadi-diakite,21.0,F,6-9,228,"JAN 21, 1997",27.0,3,Virginia,1629603,Signed on 03/14/24,Players,Mamadi Diakite,3,3,0,1.0,8.485,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,1,0,0,1,0,0,-2,3.2,0,0,23,21,1,1,24,24,25,24,21,23,21,21,22,21,19,23,24,24,21,19,20,1,2,24,24,15,25,7,3,1610612752
1610612752,2023,Mitchell Robinson,mitchell-robinson,23.0,C-F,7-0,240,"APR 01, 1998",26.0,5,Western Kentucky,1629011,#36 Pick in 2018 Draft,Players,Mitchell Robinson,31,19,12,0.613,768.11,73,127,0.575,0,0,0.0,27,66,0.409,142,121,263,18,25,37,35,14,55,60,173,13,706.6,2,0,10,11,14,17,10,13,14,3,21,24,21,12,9,20,2,7,7,15,12,7,4,16,17,8,13,8,9,6,3,1610612752
1610612752,2023,Julius Randle,julius-randle,30.0,F-C,6-8,250,"NOV 29, 1994",29.0,9,Kentucky,203944,Signed on 07/08/19,Players,Julius Randle,46,29,17,0.63,1630.095,395,836,0.472,76,244,0.311,236,302,0.781,99,324,423,229,159,25,12,64,125,219,1102,218,1905.1,18,1,7,8,20,13,5,3,3,9,6,5,12,2,2,13,5,3,3,3,2,10,9,25,22,2,3,5,5,2,2,1610612752
1610612752,2023,Bojan Bogdanovic,bojan-bogdanovic,44.0,F,6-7,226,"APR 18, 1989",35.0,9,Fenerbahce,202711,Traded from DET on 02/08/24,Players,Bojan Bogdanovic,29,17,12,0.586,557.07,110,256,0.43,47,127,0.37,36,45,0.8,9,49,58,26,38,7,1,16,38,33,303,-95,397.6,0,0,12,12,14,19,14,12,11,15,8,9,8,10,11,10,14,14,14,12,8,14,16,17,13,12,12,26,13,7,3,1610612752
1610612752,2023,Jericho Sims,jericho-sims,45.0,C,6-10,250,"OCT 20, 1998",25.0,2,Texas,1630579,#58 Pick in 2021 Draft,Players,Jericho Sims,45,30,15,0.667,584.7833333333333,38,55,0.691,0,0,0.0,16,24,0.667,56,91,147,25,16,8,19,2,45,26,92,-10,370.9,0,0,8,7,18,6,13,15,15,1,21,24,21,15,15,18,7,9,8,13,14,13,7,10,15,14,15,18,14,7,3,1610612752
1610612752,2023,Isaiah Hartenstein,isaiah-hartenstein,55.0,C-F,7-0,250,"MAY 05, 1998",26.0,5,Zalgiris,1628392,Signed on 07/12/22,Players,Isaiah Hartenstein,75,47,28,0.627,1896.3483333333331,235,365,0.644,1,3,0.333,111,157,0.707,244,382,626,188,93,87,85,29,210,136,582,406,2038.2,10,0,4,4,23,14,4,5,7,2,17,20,10,3,3,16,1,2,2,5,5,2,1,21,26,3,5,2,4,3,3,1610612752
1610612753,2023,Anthony Black,anthony-black,0.0,G,6-7,200,"JAN 20, 2004",20.0,R,Arkansas,1641710,#6 Pick in 2023 Draft,Players,Anthony Black,69,39,30,0.565,1164.21,115,247,0.466,37,94,0.394,49,80,0.613,33,106,139,91,56,35,21,16,110,79,316,-33,731.3,0,0,6,7,14,11,9,11,10,9,11,11,3,9,9,14,10,10,10,9,8,10,8,9,12,7,10,17,12,6,2,1610612753
1610612753,2023,Jonathan Isaac,jonathan-isaac,1.0,F,6-10,230,"OCT 03, 1997",26.0,4,Florida State,1628371,#6 Pick in 2017 Draft,Players,Jonathan Isaac,58,35,23,0.603,914.61,146,286,0.51,42,112,0.375,59,82,0.72,73,187,260,30,27,43,70,16,64,69,393,182,1062.0,0,0,10,8,7,5,11,8,9,5,9,10,4,7,8,10,5,6,7,12,12,6,2,9,7,9,7,2,7,6,2,1610612753
1610612753,2023,Caleb Houstan,caleb-houstan,2.0,G,6-8,205,"JAN 09, 2003",21.0,1,Michigan,1631216,#32 Pick in 2022 Draft,Players,Caleb Houstan,59,31,28,0.525,815.335,80,206,0.388,72,193,0.373,21,26,0.808,28,56,84,29,16,15,4,1,61,19,253,-30,438.3,0,0,9,11,11,14,13,13,13,14,6,6,7,13,13,5,11,14,13,13,13,13,15,4,6,13,13,16,13,6,2,1610612753
1610612753,2023,Chuma Okeke,chuma-okeke,3.0,F,6-7,229,"AUG 18, 1998",25.0,3,Auburn,1629643,#16 Pick in 2019 Draft,Players,Chuma Okeke,47,24,23,0.511,431.73,40,112,0.357,23,82,0.28,4,7,0.571,18,62,80,20,16,9,7,2,19,5,107,-70,265.0,0,0,13,14,7,15,14,14,14,17,12,12,13,15,15,15,13,13,14,14,13,14,12,5,5,15,14,18,14,6,2,1610612753
1610612753,2023,Jalen Suggs,jalen-suggs,4.0,G,6-5,205,"JUN 03, 2001",22.0,2,Gonzaga,1630591,#5 Pick in 2021 Draft,Players,Jalen Suggs,75,43,32,0.573,2024.59,336,714,0.471,153,385,0.397,118,156,0.756,48,181,229,205,132,106,47,26,205,183,943,45,1852.3,0,0,4,5,15,10,3,3,4,8,1,1,2,5,5,6,9,7,8,4,3,1,3,13,18,4,3,8,3,6,2,1610612753
1610612753,2023,Paolo Banchero,paolo-banchero,5.0,F,6-10,250,"NOV 12, 2002",21.0,1,Duke,1631094,#1 Pick in 2022 Draft,Players,Paolo Banchero,80,46,34,0.575,2798.701666666667,640,1407,0.455,119,351,0.339,405,559,0.725,82,472,554,431,247,71,47,87,153,380,1804,1,3222.3,16,2,2,2,16,8,1,1,1,10,2,2,9,1,1,9,4,1,1,1,1,3,3,18,14,1,1,12,1,1,1,1610612753
1610612753,2023,Joe Ingles,joe-ingles,7.0,F-G,6-9,220,"OCT 02, 1987",36.0,9,Maccabi Tel Aviv,204060,Signed on 07/07/23,Players,Joe Ingles,68,42,26,0.618,1169.0316666666668,99,227,0.436,70,161,0.435,28,34,0.824,18,124,142,203,67,43,5,5,88,32,296,165,847.9,0,0,7,6,10,3,8,12,11,12,7,8,1,11,11,3,13,9,9,5,7,6,13,7,9,12,12,3,9,6,2,1610612753
1610612753,2023,Kevon Harris,kevon-harris,8.0,G,6-5,216,"JUN 24, 1997",26.0,1,Stephen F. Austin,1630284,Signed on 07/25/22,Players,Kevon Harris,2,1,1,0.5,6.05,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,3,0,4,0,6.9,0,0,18,18,1,16,18,18,18,1,18,18,18,17,18,17,18,18,18,18,18,18,17,1,1,18,18,13,18,6,2,1610612753
1610612753,2023,Trevelin Queen,trevelin-queen,12.0,G,6-5,190,"FEB 25, 1997",27.0,2,New Mexico State,1630243,Signed on 09/12/23,Players,Trevelin Queen,14,5,9,0.357,164.72666666666666,14,38,0.368,3,17,0.176,9,12,0.75,3,17,20,18,7,7,5,0,15,11,40,-9,120.0,0,0,17,17,3,18,15,15,15,16,16,15,16,14,14,8,15,15,15,15,15,15,13,1,4,14,15,14,15,6,2,1610612753
1610612753,2023,Jett Howard,jett-howard,13.0,G,6-6,215,"SEP 14, 2003",20.0,R,Michigan,1641724,#11 Pick in 2023 Draft,Players,Jett Howard,18,9,9,0.5,66.51666666666667,10,30,0.333,7,25,0.28,2,4,0.5,1,6,7,6,3,2,2,0,4,3,29,4,55.4,0,0,16,16,3,16,17,16,16,18,13,13,14,16,16,16,17,17,17,17,17,16,16,1,2,16,16,11,16,6,2,1610612753
1610612753,2023,Gary Harris,gary-harris,14.0,G,6-4,210,"SEP 14, 1994",29.0,9,Michigan State,203914,Traded from DEN on 03/25/21,Players,Gary Harris,54,35,19,0.648,1297.3466666666666,131,297,0.441,76,205,0.371,34,45,0.756,24,67,91,87,31,49,14,8,91,36,372,91,769.7,0,0,12,8,6,2,7,9,8,11,5,5,8,10,10,7,12,12,12,10,11,5,11,8,10,11,8,6,11,6,2,1610612753
1610612753,2023,Markelle Fultz,markelle-fultz,20.0,G,6-4,209,"MAY 29, 1998",26.0,6,Washington,1628365,Traded from PHI on 02/07/19,Players,Markelle Fultz,43,25,18,0.581,909.9383333333334,154,326,0.472,4,18,0.222,23,33,0.697,56,82,138,120,50,42,15,27,65,40,335,13,801.6,0,0,14,13,5,6,12,7,7,7,15,14,15,12,12,11,8,11,11,6,9,8,10,14,8,10,9,10,10,6,2,1610612753
1610612753,2023,Moritz Wagner,moritz-wagner,21.0,F-C,6-11,245,"APR 26, 1997",27.0,5,Michigan,1629021,Signed on 04/27/21,Players,Moritz Wagner,80,46,34,0.575,1414.736666666667,332,552,0.601,38,115,0.33,166,204,0.814,117,230,347,96,97,39,21,40,160,192,868,93,1511.4,3,0,2,2,16,8,5,4,5,3,10,9,11,4,4,4,1,5,4,7,5,9,8,16,15,3,5,5,5,4,2,1610612753
1610612753,2023,Franz Wagner,franz-wagner,22.0,F,6-10,220,"AUG 27, 2001",22.0,2,Michigan,1630532,#8 Pick in 2021 Draft,Players,Franz Wagner,72,44,28,0.611,2337.4166666666665,528,1096,0.482,94,334,0.281,271,319,0.85,72,309,381,269,137,76,28,77,168,277,1421,204,2456.7,0,0,5,4,11,4,2,2,2,6,3,3,12,2,2,1,6,2,2,2,2,2,6,17,16,2,2,1,2,6,2,1610612753
1610612753,2023,Admiral Schofield,admiral-schofield,25.0,F,6-5,241,"MAR 30, 1997",27.0,3,Tennessee,1629678,Signed on 09/21/21,Players,Admiral Schofield,23,15,8,0.652,84.35833333333333,10,26,0.385,6,16,0.375,0,2,0.0,3,14,17,7,5,1,0,3,9,3,26,-13,54.9,0,0,15,15,2,1,16,16,17,15,14,16,4,17,17,17,15,16,16,16,16,17,17,6,3,16,17,15,17,6,2,1610612753
1610612753,2023,Wendell Carter Jr.,wendell-carter-jr,34.0,C-F,6-10,270,"APR 16, 1999",25.0,5,Duke,1628976,Traded from CHI on 03/25/21,Players,Wendell Carter Jr.,55,30,25,0.545,1406.3033333333333,223,425,0.525,64,171,0.374,93,134,0.694,112,269,381,95,68,35,28,23,121,140,603,51,1323.7,9,0,11,12,9,13,6,6,6,4,8,7,6,6,6,12,2,3,2,8,6,10,6,12,13,6,6,7,6,2,2,1610612753
1610612753,2023,Goga Bitadze,goga-bitadze,35.0,C-F,6-10,250,"JUL 20, 1999",24.0,4,Mega Basket,1629048,Signed on 02/13/23,Players,Goga Bitadze,62,34,28,0.548,957.0866666666668,126,209,0.603,2,14,0.143,57,87,0.655,109,177,286,79,44,32,72,16,107,79,311,26,1040.7,5,0,8,10,11,12,10,10,12,2,17,17,17,8,7,13,3,8,6,11,10,12,1,9,11,7,11,9,8,3,2,1610612753
1610612753,2023,Cole Anthony,cole-anthony,50.0,G,6-2,185,"MAY 15, 2000",24.0,3,North Carolina,1630175,#15 Pick in 2020 Draft,Players,Cole Anthony,81,47,34,0.58,1817.3116666666667,332,763,0.435,93,275,0.338,180,218,0.826,64,247,311,236,126,64,37,32,175,162,937,110,1841.2,3,0,1,1,16,7,4,4,3,13,4,4,10,3,3,2,7,4,5,3,4,4,5,15,17,5,4,4,4,4,2,1610612753
1610612754,2023,Tyrese Haliburton,tyrese-haliburton,0.0,G,6-5,185,"FEB 29, 2000",24.0,3,Iowa State,1630169,Traded from SAC on 02/08/22,Players,Tyrese Haliburton,69,40,29,0.58,2223.5383333333334,500,1048,0.477,195,535,0.364,194,227,0.855,35,236,271,752,159,83,48,57,75,164,1389,294,3076.2,44,1,5,5,18,10,1,1,1,11,1,1,9,2,2,5,10,2,6,1,1,1,4,21,10,3,1,1,1,1,1,1610612754
1610612754,2023,Bennedict Mathurin,bennedict-mathurin,0.0,G-F,6-5,210,"JUN 19, 2002",21.0,1,Arizona,1631097,#6 Pick in 2022 Draft,Players,Bennedict Mathurin,59,33,26,0.559,1538.39,296,663,0.446,80,214,0.374,184,224,0.821,60,174,234,119,97,35,14,74,117,165,856,-92,1365.3,3,0,9,9,16,17,6,7,3,14,6,6,8,3,3,7,7,7,8,7,5,8,9,22,16,2,5,22,7,7,3,1610612754
1610612754,2023,Obi Toppin,obi-toppin,1.0,F,6-9,220,"MAR 04, 1998",26.0,3,Dayton,1630167,Traded from NYK on 07/07/23,Players,Obi Toppin,82,47,35,0.573,1730.6016666666667,332,579,0.573,102,253,0.403,77,100,0.77,85,235,320,128,69,47,43,30,143,88,843,141,1620.0,1,0,1,1,22,12,4,4,7,3,5,5,4,6,8,14,4,3,3,6,6,5,5,17,19,9,6,4,5,8,3,1610612754
1610612754,2023,Andrew Nembhard,andrew-nembhard,2.0,G-F,6-4,191,"JAN 16, 2000",24.0,1,Gonzaga,1629614,#31 Pick in 2022 Draft,Players,Andrew Nembhard,68,41,27,0.603,1696.685,260,522,0.498,61,171,0.357,45,56,0.804,36,105,141,280,101,63,6,21,143,87,626,65,1321.2,1,0,6,3,17,7,5,8,8,9,7,7,11,11,11,10,8,12,12,3,4,4,13,14,19,10,8,10,8,8,3,1610612754
1610612754,2023,Jarace Walker,jarace-walker,5.0,F,6-7,235,"SEP 04, 2003",20.0,R,Houston,1641716,Draft Rights Traded from WAS on 06/23/23,Players,Jarace Walker,33,18,15,0.545,340.42333333333335,45,110,0.409,22,55,0.4,8,9,0.889,12,51,63,40,17,15,11,1,29,12,120,19,316.6,0,0,13,14,10,19,14,14,14,16,12,13,5,15,15,3,14,14,14,14,13,14,10,5,9,14,14,12,14,12,3,1610612754
1610612754,2023,T.J. McConnell,tj-mcconnell,9.0,G,6-1,190,"MAR 25, 1992",32.0,8,Arizona,204456,Signed on 07/29/19,Players,T.J. McConnell,71,40,31,0.563,1290.9766666666667,330,593,0.556,18,44,0.409,49,62,0.79,36,155,191,390,108,72,8,39,79,106,727,95,1673.2,4,0,4,5,19,14,9,5,6,4,13,14,3,10,10,11,8,8,9,2,3,2,11,18,11,6,7,6,3,5,3,1610612754
1610612754,2023,Kendall Brown,kendall-brown,10.0,G,6-7,205,"MAY 11, 2003",21.0,1,Baylor,1631112,Draft Rights Traded from MIN on 06/24/22,Players,Kendall Brown,15,10,5,0.667,62.50833333333333,8,15,0.533,0,2,0.0,5,8,0.625,3,2,5,5,2,0,0,0,9,6,21,-24,32.5,0,0,17,16,4,4,17,18,18,6,16,17,16,17,16,19,17,20,18,18,18,20,18,1,5,16,18,21,19,12,3,1610612754
1610612754,2023,James Johnson,james-johnson,16.0,F,6-7,240,"FEB 20, 1987",37.0,14,Wake Forest,201949,Signed on 09/15/22,Players,James Johnson,9,4,5,0.444,47.195,3,10,0.3,0,2,0.0,2,2,1.0,1,3,4,8,5,5,1,2,9,2,8,5,37.8,0,0,18,18,4,20,18,19,19,20,16,17,16,18,18,1,19,19,19,17,16,16,15,7,5,18,19,15,18,12,3,1610612754
1610612754,2023,Doug McDermott,doug-mcdermott,20.0,F,6-6,225,"JAN 03, 1992",32.0,9,Creighton,203926,Traded from SAS on 02/08/24,Players,Doug McDermott,46,10,36,0.217,700.1466666666666,95,215,0.442,76,173,0.439,10,17,0.588,8,40,48,57,24,11,2,6,48,13,276,-156,434.1,0,0,11,12,10,18,11,11,10,16,7,10,3,15,13,18,14,14,14,11,11,12,15,8,10,14,10,14,12,7,3,1610612759
1610612754,2023,Isaiah Wong,isaiah-wong,21.0,G,6-3,185,"JAN 28, 2001",23.0,R,Miami,1631209,#55 Pick in 2023 Draft,Players,Isaiah Wong,1,1,0,1.0,4.283333333333333,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,-5,2.0,0,0,21,21,1,1,22,20,21,19,16,19,16,21,21,21,20,21,21,21,19,20,18,1,1,22,20,18,21,12,3,1610612754
1610612754,2023,Isaiah Jackson,isaiah-jackson,22.0,F,6-9,205,"JAN 10, 2002",22.0,2,Kentucky,1630543,Draft Rights Traded from LAL on 08/06/21,Players,Isaiah Jackson,60,37,23,0.617,770.905,155,233,0.665,0,4,0.0,73,102,0.716,94,144,238,50,39,34,61,22,137,95,383,29,989.6,4,0,8,7,12,6,13,11,12,1,16,16,16,7,7,16,3,9,7,13,12,10,2,15,18,8,12,11,11,5,3,1610612754
1610612754,2023,Aaron Nesmith,aaron-nesmith,23.0,G-F,6-6,215,"OCT 16, 1999",24.0,3,Vanderbilt,1630174,Traded from BOS on 07/09/22,Players,Aaron Nesmith,72,41,31,0.569,1994.655,315,635,0.496,140,334,0.419,107,137,0.781,63,212,275,108,64,65,49,51,241,145,877,161,1647.0,1,0,3,3,19,13,3,6,5,10,2,3,2,5,5,12,6,6,5,8,7,3,3,20,22,5,3,3,4,8,3,1610612754
1610612754,2023,Jalen Smith,jalen-smith,25.0,F-C,6-9,215,"MAR 16, 2000",24.0,3,Maryland,1630188,Traded from PHX on 02/10/22,Players,Jalen Smith,61,36,25,0.59,1046.625,234,395,0.592,61,144,0.424,72,104,0.692,112,225,337,63,44,17,38,13,124,96,601,-13,1220.9,5,0,7,8,14,8,10,9,10,2,7,9,1,8,6,18,2,5,2,11,10,13,6,10,17,7,10,19,9,4,3,1610612754
1610612754,2023,Ben Sheppard,ben-sheppard,26.0,G,6-6,190,"JUL 16, 2001",22.0,R,Belmont,1641767,#26 Pick in 2023 Draft,Players,Ben Sheppard,57,32,25,0.561,814.26,90,229,0.393,49,156,0.314,23,26,0.885,15,74,89,53,15,33,2,14,88,23,252,69,528.3,0,0,10,10,14,15,12,13,13,18,9,8,14,13,13,4,13,13,13,12,14,11,14,11,13,12,13,9,13,12,3,1610612754
1610612754,2023,Quenton Jackson,quenton-jackson,29.0,G,6-5,173,"SEP 15, 1998",25.0,1,Texas A&M,1631245,Signed on 03/04/24,Players,Quenton Jackson,3,3,0,1.0,10.533333333333331,0,1,0.0,0,0,0.0,2,2,1.0,0,4,4,2,0,1,0,0,1,1,2,0,12.8,0,0,20,19,1,1,20,22,22,22,16,21,16,18,18,1,20,18,19,19,19,19,18,1,2,20,20,16,20,12,3,1610612754
1610612754,2023,Myles Turner,myles-turner,33.0,C-F,6-11,250,"MAR 24, 1996",28.0,8,Texas,1626167,#11 Pick in 2015 Draft,Players,Myles Turner,77,45,32,0.584,2076.4366666666665,476,909,0.524,116,324,0.358,245,317,0.773,113,420,533,100,109,39,144,42,232,263,1313,220,2542.6,17,0,2,2,21,9,2,2,2,7,4,4,10,1,1,13,1,1,1,9,2,7,1,19,21,1,2,2,2,2,3,1610612754
1610612754,2023,Pascal Siakam,pascal-siakam,43.0,F,6-8,245,"APR 02, 1994",30.0,7,New Mexico State,1627783,Traded from TOR on 01/17/24,Players,Pascal Siakam,41,23,18,0.561,1303.4733333333334,356,648,0.549,39,101,0.386,121,173,0.699,85,234,319,152,58,31,15,26,106,149,872,104,1562.8,10,1,12,12,11,16,8,3,4,5,10,10,6,4,4,17,4,4,4,4,9,12,8,16,15,4,4,5,6,3,1,1610612754
1610612754,2023,Oscar Tshiebwe,oscar-tshiebwe,44.0,F-C,6-8,255,"NOV 27, 1999",24.0,R,Kentucky,1631131,Signed on 07/03/23,Players,Oscar Tshiebwe,8,2,6,0.25,41.91666666666666,10,20,0.5,0,0,0.0,6,8,0.75,8,8,16,2,0,2,1,4,3,5,26,14,57.2,0,0,19,20,6,22,19,17,17,8,16,21,16,16,16,15,15,17,16,19,19,18,15,9,4,17,17,13,17,12,3,1610612754
1610612755,2023,Tyrese Maxey,tyrese-maxey,0.0,G,6-2,200,"NOV 04, 2000",23.0,3,Kentucky,1630178,#21 Pick in 2020 Draft,Players,Tyrese Maxey,70,43,27,0.614,2625.806666666667,638,1419,0.45,212,569,0.373,328,378,0.868,36,222,258,433,116,69,33,90,151,288,1816,303,2965.1,9,0,2,2,23,9,1,1,1,10,1,1,12,2,2,6,8,5,5,1,2,3,7,28,26,2,1,1,1,2,2,1610612755
1610612755,2023,KJ Martin,kj-martin,1.0,F,6-6,215,"JAN 06, 2001",23.0,3,IMG Academy (FL),1630231,Traded from LAC on 11/01/23,Players,KJ Martin,58,31,27,0.534,715.1283333333333,93,171,0.544,7,23,0.304,21,39,0.538,40,88,128,50,30,20,11,28,97,27,214,-3,505.6,1,0,5,6,23,17,11,12,13,3,21,20,21,15,11,21,7,11,10,12,13,13,11,23,21,15,13,18,12,7,2,1610612755
1610612755,2023,Mo Bamba,mo-bamba,5.0,C,7-0,231,"MAY 12, 1998",26.0,5,Texas,1628964,Signed on 07/09/23,Players,Mo Bamba,57,30,27,0.526,740.3516666666667,97,198,0.49,25,64,0.391,34,50,0.68,77,161,238,41,39,22,60,12,101,49,253,-47,807.1,1,0,6,8,23,20,10,11,12,6,12,12,7,10,9,19,5,7,7,13,8,12,3,18,22,8,11,27,8,7,2,1610612755
1610612755,2023,Kyle Lowry,kyle-lowry,7.0,G,6-0,196,"MAR 25, 1986",38.0,17,Villanova,200768,Signed on 02/13/24,Players,Kyle Lowry,37,21,16,0.568,1037.0633333333333,103,242,0.426,62,161,0.385,35,42,0.833,25,104,129,147,53,39,15,13,94,62,303,13,787.3,1,0,12,12,8,7,9,12,12,15,10,10,8,11,12,11,9,11,12,6,7,7,8,13,15,9,12,12,12,7,3,1610612748
1610612755,2023,De'Anthony Melton,deanthony-melton,8.0,G,6-3,200,"MAY 28, 1998",26.0,5,Southern California,1629001,Traded from MEM on 06/24/22,Players,De'Anthony Melton,38,25,13,0.658,1023.3316666666668,139,360,0.386,77,214,0.36,66,79,0.835,28,113,141,114,39,60,16,22,84,58,421,218,950.2,0,0,10,10,13,6,7,7,6,23,5,4,15,5,6,9,11,9,9,6,8,5,9,22,20,7,6,4,7,13,2,1610612755
1610612755,2023,Kelly Oubre Jr.,kelly-oubre-jr,9.0,F-G,6-7,203,"DEC 09, 1995",28.0,8,Kansas,1626162,Signed on 09/26/23,Players,Kelly Oubre Jr.,68,40,28,0.588,2055.32,387,878,0.441,101,325,0.311,174,232,0.75,94,247,341,101,87,77,47,89,194,180,1049,-25,1894.7,4,0,4,4,26,12,3,4,3,14,2,2,20,4,3,13,3,4,4,9,4,1,4,27,27,3,4,25,4,5,2,1610612755
1610612755,2023,Jeff Dowtin Jr.,jeff-dowtin-jr,11.0,G,6-3,177,"MAY 10, 1997",27.0,2,Rhode Island,1630288,Signed on 03/02/24,Players,Jeff Dowtin Jr.,12,7,5,0.583,142.01666666666668,20,36,0.556,9,19,0.474,3,4,0.75,3,17,20,27,5,7,1,2,1,6,52,21,135.5,0,0,21,21,8,14,20,20,21,2,19,21,2,20,21,13,20,20,20,16,20,21,21,8,5,20,20,10,20,13,2,1610612755
1610612755,2023,Tobias Harris,tobias-harris,12.0,F,6-8,226,"JUL 15, 1992",31.0,12,Tennessee,202699,Traded from LAC on 02/06/19,Players,Tobias Harris,70,41,29,0.586,2367.78,463,951,0.487,91,258,0.353,187,213,0.878,80,373,453,217,93,70,46,76,115,165,1204,224,2328.1,9,0,2,3,27,13,2,2,2,7,3,3,17,3,4,4,4,1,2,3,3,2,5,26,25,4,3,3,3,2,2,1610612755
1610612755,2023,Ricky Council IV,ricky-council-iv,16.0,G,6-6,207,"AUG 03, 2001",22.0,R,Arkansas,1641741,Signed on 07/01/23,Players,Ricky Council IV,32,15,17,0.469,288.64,54,112,0.482,12,32,0.375,53,71,0.746,14,32,46,16,5,8,1,6,17,44,173,12,274.2,1,0,14,18,20,27,19,15,16,8,18,19,11,7,7,15,17,18,18,20,20,19,21,13,10,9,15,12,18,7,2,1610612755
